eventid,year,imonth,extended,country,country_txt,region,region_txt,city,summary,success,suicide,attacktype1,attacktype1_txt,nperps,weaptype1,weaptype1_txt,weapdetail,nkill,nwound
201208140018,2012,8,0,147,Nigeria,11,Sub-Saharan Africa,Unknown,"08/14/2012: An explosive device attached to a motorcycle detonated in Kaduna city, Kaduna state, Nigeria. Two people riding on the motorcycle were killed. No group claimed responsibility for the incident; however, sources suspected that the assailants were members of Boko Haram and were en route to attack an Islamic cleric, Sheik Ahmad Abukakar Gumi, who had criticized them.",1,1,3,Bombing/Explosion,2,6,Explosives,"Two motorbikes, driven by suicide bombers, were used in the attack.",2,0
201208150009,2012,8,0,147,Nigeria,11,Sub-Saharan Africa,Maiduguri,"08/15/2012: A suicide bomber detonated an explosives-laden tricycle in Maiduguri city, Borno state, Nigeria. The assailant was targeting a Joint Task Force (JTF) patrol vehicle; however, he missed and hit a civilian car, killing one civilian and injuring three people, including one soldier. No group claimed responsibility for the incident; however, government sources suspected Boko Haram.",1,1,3,Bombing/Explosion,1,6,Explosives,"A tricycle, ridden by a suicide bomber, was used in the attack.",2,3
201208150010,2012,8,0,147,Nigeria,11,Sub-Saharan Africa,Maiduguri,"08/15/2012: Two assailants attempted to attack the Monday market in Maiduguri city, Borno State, Nigeria. The assailants were killed by police; there were no other injuries. No group claimed responsibility for the incident; however, government sources suspected Boko Haram.",0,0,2,Armed Assault,2,5,Firearms,Multiple AK-47 assault rifles were used in the attack.,2,0
201208170005,2012,8,0,4,Afghanistan,6,South Asia,Kinisk,"08/17/2012: An Afghan Local Police (ALP) officer opened fire on North Atlantic Treaty Organization (NATO) troops in Kinisk village, Bala Boluk district, Farah province, Afghanistan. Two United States (US) soldiers, Gregory T. Copes (U.S. Marine) and Darrel L. Enos (U.S. Navy), were killed in the attack. Additionally, the assailant was killed by return fire. The Taliban claimed responsibility for the incident.",1,0,2,Armed Assault,1,5,Firearms,Multiple AK-47 assault rifles were used in the attack.,3,0
201208170006,2012,8,0,4,Afghanistan,6,South Asia,Zhari district,"08/17/2012: An Afghan National Army (ANA) soldier opened fire on North Atlantic Treaty Organization (NATO) and Afghan military troops in Zheray district, Kandahar province, Afghanistan. Two NATO soldiers were injured in the attack. The Taliban claimed responsibility for the incident.",1,0,2,Armed Assault,1,5,Firearms,Multiple AK-47 assault rifles were used in the attack.,0,2
201208180004,2012,8,0,228,Yemen,10,Middle East & North Africa,At Tawahi,"08/18/2012: Assailants detonated an explosives-laden vehicle outside of the intelligence service headquarters in the At Tawahi district, Aden city, Adan governorate, Yemen. At least 14 Yemeni soldiers were killed and seven people injured in the attack. Al-Qaida in the Arabian Peninsula (AQAP) claimed responsibility for the incident, stating that the intelligence headquarters was attacked because it had been receiving support from the United States and had targeted AQAP fighters.",1,0,3,Bombing/Explosion,1,6,Explosives,A rocket-propelled grenade was used in the attack.,14,7
201208180006,2012,8,0,167,Russia,9,Eastern Europe,Khasavyurt,"08/18/2012: An explosive device detonated at a mosque in Khasavyurt town, Republic of Dagestan, Russia. Casualties were reported in the attack, but the exact number is unknown. Another explosive device was discovered and successfully defused by police. This was one of two coordinated attacks that occurred at the mosque on this date. The assailants in the first attack left the two devices behind. No group claimed responsibility for the incident.",1,0,3,Bombing/Explosion,2,6,Explosives,"Two explosive devices, one of which successfully detonated, were used in the attack.",0,0
201208240007,2012,8,0,119,Madagascar,11,Sub-Saharan Africa,Antananarivo,"08/24/2012: An explosive device planted underneath a vehicle belonging to a military officer detonated near a nightclub in Antananarivo city, Analamanga province, Madagascar. At least three people were injured in the blast, including a journalist and two civilians. No group claimed responsibility for the incident.",1,0,3,Bombing/Explosion,1,6,Explosives,An explosive device concealed inside a bag was used in the attack.,0,3
201208270003,2012,8,0,4,Afghanistan,6,South Asia,Kandahar,"08/27/2012: A suicide bomber in an explosives-laden truck detonated near the convoy of General Abdul Raziq in Kandahar city, Kandahar province, Afghanistan. Raziq, the provincial police chief, and 19 others were wounded and four civilians killed in the blast. The Taliban claimed responsibility for the incident.",0,1,1,Assassination,1,6,Explosives,A truck was used in the attack.,5,20
201208280002,2012,8,0,167,Russia,9,Eastern Europe,Belidzhi,"08/28/2012: An assailant, identified as Sergeant Razman Aliyev, opened fire on his fellow Russian soldiers at a military facility in Belidzhi village, Dagestan republic, Russia. At least seven soldiers, including Aliyev, were killed in the attack. No group claimed responsibility for the incident.",1,0,2,Armed Assault,1,5,Firearms,An AK-42 assault rifle was used in the attack.,7,0
201208310009,2012,8,0,78,Greece,8,Western Europe,Sparta,"08/31/2012: An explosive device detonated as an assailant attempted to plant it under a vehicle in Sparta city, Peloponnese region, Greece. The assailant was injured in the blast. No group claimed responsibility for the incident.",1,0,3,Bombing/Explosion,1,6,Explosives,An explosive device incorporating a propane gas canister and batteries was used in the attack.,0,1
201209010001,2012,9,0,4,Afghanistan,6,South Asia,Saydabad,"09/01/2012: A suicide bomber detonated at the entrance to a joint Afghan/North Atlantic Treaty Organization (NATO) base in Saydabad district, Maidan Wardak province, Afghanistan. This was followed by a second suicide bomber who detonated an explosives-laden truck. At least 14 people were killed, including the bombers, and 69 injured in the blasts. The Taliban claimed responsibility for the incident.",1,1,3,Bombing/Explosion,2,6,Explosives,"A truck, driven by a suicide bomber, was used in the attack.",14,69
201209040001,2012,9,0,4,Afghanistan,6,South Asia,Dur Baba,"09/04/2012: A suicide bomber detonated an explosive vest at a funeral for a tribal elder in Sagai village, Dur Baba district, Nangarhar province, Afghanistan. Authorities believed that the target was Dur Baba district chief Hamesha Gul. Twenty-six people, including the bomber, died in the attack and 50 people, including Gul, were injured. No group claimed responsibility for the incident; however, authorities suspected the Taliban.",1,1,3,Bombing/Explosion,1,6,Explosives,An explosive vest was used in the attack.,26,50
201209050002,2012,9,0,167,Russia,9,Eastern Europe,Dattykh,"09/05/2012: Ten assailants hiding in the woods attacked a convoy of Russian police officers with an explosive device in Dattykh village, Ingushetia republic, Russia. The attackers then opened fire on the officers. Six police officers were killed and one injured in the attack. No group claimed responsibility for the incident.",1,0,3,Bombing/Explosion,10,6,Explosives,A roadside bomb was used in the attack.,6,1
201209140003,2012,9,0,4,Afghanistan,6,South Asia,Washer district,"09/15/2012: A suicide bomber and assailants armed with rocket-propelled grenades and rifles attacked Camp Bastion, a North Atlantic Treaty Organization (NATO) military base, in Helmand province, Afghanistan. In the attack, two soldiers and 14 attackers died, and one soldier and nine attackers were injured. Furthermore, six AV-8B Harrier jets, three coalition refueling stations, and six aircraft hangars were damaged. The Taliban claimed responsibility, stating that the incident was in revenge for an anti-Islamic film made in the United States.",1,1,3,Bombing/Explosion,15,6,Explosives,Rocket-propelled grenades and assault rifles were used in the attack.,16,10
201209150002,2012,9,0,103,Kazakhstan,7,Central Asia,Atyrau,"09/15/2012: Two assailants threw petrol bombs and opened fire at a police station in Atyrau city, Atyrau province, Kazakhstan. Two police officers were injured in the attack. No group claimed responsibility for the incident.",1,0,2,Armed Assault,2,5,Firearms,A Molotov cocktail and a shotgun were used in the attack.,0,2
201209180001,2012,9,0,4,Afghanistan,6,South Asia,Kabul,"09/18/2012: A female suicide bomber drove her car into a minibus carrying foreigners who worked at Kabul International Airport in Kabul city, Kabul province, Afghanistan. In addition to the bomber, 12 people died and eight were injured in the attack. Hizb-i-Islami claimed responsibility for the incident, stating that it was in retaliation for an anti-Islamic film made in the United States.",1,1,3,Bombing/Explosion,1,6,Explosives,A station wagon was used in the attack.,13,8
201209190018,2012,9,0,69,France,8,Western Europe,Sarcelles,"09/19/2012: Two assailants placed an explosive device in a kosher food store and threw a rock through its window in Sarcelles commune, 15 kilometers north of Paris, Ile-de-France region, France. Four people were injured in the attack. No group claimed responsibility; however, sources attributed the incident to Muslim extremists.",1,0,3,Bombing/Explosion,2,6,Explosives,A grenade and a rock were used in the attack.,0,4
201209190028,2012,9,0,167,Russia,9,Eastern Europe,Kizilyurt,"09/19/2012: Assailants opened fire on a police station in Sultanyangiryurt area, Kizilyurt town, Dagestan republic, Russia. One police officer was injured in the attack. No group claimed responsibility for the incident.",1,0,2,Armed Assault,4,5,Firearms,A Hyundai car was used in the attack.,0,1
201209260010,2012,9,0,228,Yemen,10,Middle East & North Africa,Rasad,"09/26/2012: Two hand grenades exploded prematurely in Rabat market, Rasad district, Lahij governorate, Yemen. At least seven people were killed and 15 others were injured in the blast. No group claimed responsibility; however, sources suspect that Al-Qaida in the Arabian Peninsula (AQAP) was behind the attack.",1,0,3,Bombing/Explosion,1,6,Explosives,Two grenades were used in the attack.,7,15
201210030021,2012,10,0,147,Nigeria,11,Sub-Saharan Africa,Sabon-Gari,"10/03/2012: An explosive device detonated in the lobby of the Cosmopolitan Hotel in Sabon-Gari local government area, Kaduna state, Nigeria. Four people were injured in the blast. No group claimed responsibility for the incident.",1,0,3,Bombing/Explosion,1,6,Explosives,An explosive device concealed inside a polythene bag was used in the attack.,0,4
201210080016,2012,10,0,78,Greece,8,Western Europe,Piraeus,"10/08/2012: Assailants threw multiple incendiary devices into two tram cars in Piraeus town, Attica region, Greece. One person was injured and both cars damaged in the fire. No group claimed responsibility for the incident.",1,0,7,Facility/Infrastructure Attack,3,8,Incendiary,Petrol bombs were used in the attack.,0,0
