eventid,year,imonth,iday,extended,country,country_txt,region,region_txt,city,latitude,longitude,summary,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,target1,natlty1,natlty1_txt,nperps,weaptype1,weaptype1_txt,weapdetail,nkill,nwound
201512290001,2015,12,29,0,153,Pakistan,6,South Asia,Mardan,34.200592,72.048439,"12/29/2015: A suicide bomber detonated at a National Database and Registration Authority (NADRA) office in Mardan, Khyber Pakhtunkhwa province, Pakistan. In addition to the bomber, at least 26 people were killed and more than 50 others were injured in the blast. Jamaat-ul-Ahrar, a faction of Tehrik-i-Taliban Pakistan (TTP), claimed responsibility for the attack, although another TTP representative denied the group's involvement.",1,1,3,Bombing/Explosion,2,Government (General),Office,153,Pakistan,1,6,Explosives,An explosive-laden vest was used in the attack.,27,51
201512290002,2015,12,28,0,4,Afghanistan,6,South Asia,Nahri Saraj district,31.817182,64.576747,"12/28/2015: A suicide bomber detonated near a police headquarters after officers opened fire on him in Nahri Saraj district, Helmand province, Afghanistan. The assailant was killed in the blast. No group claimed responsibility for the incident.",1,1,3,Bombing/Explosion,3,Police,Headquarters,4,Afghanistan,1,6,Explosives,An explosives-laden vest was used in the attack.,1,0
201512290033,2015,12,29,0,167,Russia,9,Eastern Europe,Derbent,42.050541,48.299359,"12/29/2015: An assailant opened fire on tourists at a historical citadel in Derbent city, Dagestan republic, Russia. At least one person was killed and 11 others were injured in the assault. The Caucasus Province of the Islamic State claimed responsibility for the attack.",1,0,2,Armed Assault,18,Tourists,Tourists,167,Russia,1,5,Firearms,Automatic rifles were used in the attack.,1,11
201512290036,2015,12,29,0,182,Somalia,11,Sub-Saharan Africa,Mogadishu,2.059819,45.326115,"12/29/2015: Assailants opened fire on the vehicle of Omar Faruk Osman in Hodan neighborhood, Mogadishu city, Banaadir region, Somalia. Osman, the former National Union of Somali Journalists (NUSOJ) secretary-general, was not harmed; however, at least one person was injured in the assault. No group claimed responsibility for the attack.",0,0,1,Assassination,14,Private Citizens & Property,Car of Former Secretary-General: Omar Faruk Osman,182,Somalia,3,5,Firearms,Assault rifles were used in the attack.,0,1
201601010008,2016,1,1,0,92,India,6,South Asia,Pathankot,32.268717,75.655513,"01/01/2016: Assailants kidnapped three people, including superintendent of police Salwinder Singh, on Jammu-Pathankot road in Pathankot city, Punjab state, India. The three hostages were released later the same day. This was one of two attacks carried out by the same assailants on the same day. No group claimed responsibility for the incident.",1,0,6,Hostage Taking (Kidnapping),3,Police,Vehicle of Superintendent: Salwinder Singh,92,India,5,5,Firearms,AK-47 assault rifles and bladed weapons were used in the attack.,0,3
201601010013,2016,1,1,0,182,Somalia,11,Sub-Saharan Africa,Mogadishu,2.059819,45.326115,"01/01/2016: Assailants attacked a police station in Huriwa neighborhood, Mogadishu city, Banaadir region, Somalia. Three assailants were killed in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",1,0,2,Armed Assault,3,Police,Police Station,182,Somalia,8,6,Explosives,A rocket-propelled grenade (RPG) and firearms were used in the attack.,3,0
201601010040,2016,1,1,0,92,India,6,South Asia,Chirand,25.740541,84.824858,"01/01/2016: Explosive devices were discovered and defused at an under-construction bridge in Chirand village, Saran district, Bihar state, India. This was one of two related attacks at the construction site on the same day. The Communist Party of India - Maoist (CPI-Maoist) claimed responsibility for the incident and demanded an extortion payment.",0,0,3,Bombing/Explosion,1,Business,Under-Construction Bridge,92,India,30,6,Explosives,Three can bombs were used in the attack.,0,0
201601030010,2016,1,3,1,4,Afghanistan,6,South Asia,Mazari Sharif,36.70993,67.1157,"01/03/2016: Assailants armed with rocket-propelled grenades (RPGs) and firearms attacked the Indian consulate in Mazari Sharif city, Balkh province, Afghanistan. Seven people, including a police officer, and all six assailants were killed and eight others were injured in the ensuing clash that lasted until January 5, 2016. No group claimed responsibility; however, sources attributed the attack to Jaish-e-Mohammad (JeM).",1,0,2,Armed Assault,7,Government (Diplomatic),Consulate,92,India,6,6,Explosives,Rocket-propelled grenades (RPGs) and firearms were used in the attack.,7,8
201601040012,2016,1,4,0,4,Afghanistan,6,South Asia,Abyak,36.266933,68.019691,"01/04/2016: An assailant opened fire on Qaif Saifuddin Sadat in Khiri Bagh neighborhood, Abyak city, Samangan province, Afghanistan. Sadat, the Samangan province High Peace Council chief, was killed in the attack. An individual, identified as Abdul Ahad, confessed to carrying out the attack and stated that he had received orders from the Taliban.",1,0,1,Assassination,2,Government (General),Provincial Peace Committee Chief: Qari Saifuddin Sadat,4,Afghanistan,1,5,Firearms,A pistol was used in the attack.,1,0
201601070047,2016,1,7,0,92,India,6,South Asia,Nuadihi,21.805176,83.606235,"01/07/2016: Assailants set fire to construction equipment in Nuadihi village, Odisha state, India. There were no reported casualties. The Communist Party of India - Maoist (CPI-Maoist) claimed responsibility for the incident and demanded that the workers cease their construction on the road.",1,0,7,Facility/Infrastructure Attack,1,Business,Construction Equipment,92,India,25,8,Incendiary,Diesel was used in the attack.,0,0
201601130001,2016,1,13,0,4,Afghanistan,6,South Asia,Jalalabad,34.417122,70.449593,"01/13/2016: A suicide bomber detonated and two other assailants attacked the Pakistani consulate in Jalalabad city, Nangarhar province, Afghanistan. In addition to the three assailants, seven people were killed and seven others were injured during the assault. The Khorasan Chapter of the Islamic State claimed responsibility for the incident.",1,1,3,Bombing/Explosion,7,Government (Diplomatic),Consulate,153,Pakistan,3,6,Explosives,An explosives-laden jacket and firearms were used in the attack.,10,7
201601130003,2016,1,13,0,153,Pakistan,6,South Asia,Quetta,30.200819,66.994354,"01/13/2016: A suicide bomber detonated near a National Task Force for Polio Eradication health center in Satellite Town neighborhood, Quetta, Balochistan province, Pakistan. In addition to the bomber, at least 15 people were killed and 25 others were injured in the blast; the victims included Balochistan Constabulary officers, Frontier Corps (FC) soldiers, and polio workers. Jaish-e-Islam claimed responsibility and stated that the attack was carried out in retaliation for the torture of those being held by security personnel. Separately, the Tehrik-i-Taliban Pakistan (TTP), Jundallah, and the Khorasan Chapter of the Islamic State also claimed responsibility for the incident.",1,1,3,Bombing/Explosion,2,Government (General),Health Center,153,Pakistan,1,6,Explosives,An explosives-laden jacket containing seven to ten kilograms of explosive material was used in the attack.,16,25
201601130006,2016,1,13,0,153,Pakistan,6,South Asia,Islamabad,33.671638,73.056068,"01/13/2016: Assailants threw grenades and opened fire at the ARY News Digital Network office in Islamabad city, Islamabad Capital Territory, Pakistan. At least one person was injured in the assault. The Khorasan Chapter of the Islamic State claimed responsibility and stated that office was targeted because of their pro-government coverage of recent military operations. The Tehrik-i-Taliban Pakistan (TTP) also claimed responsibility for the incident.",1,0,2,Armed Assault,10,Journalists & Media,Office,153,Pakistan,2,6,Explosives,Grenades and 9-mm pistols were used in the attack.,0,1
201601140036,2016,1,14,0,153,Pakistan,6,South Asia,Karachi,24.891115,67.143311,"01/14/2016: An explosive device planted in a rickshaw detonated at a government board office in North Nazimabad neighborhood, Karachi, Sindh province, Pakistan. At least one person was injured in the blast. No group claimed responsibility; however, authorities attributed the attack to Al-Qaida in the Indian Subcontinent.",1,0,3,Bombing/Explosion,2,Government (General),Board Office,153,Pakistan,2,6,Explosives,Half a kilogram of explosives with nails concealed in a bottle on a rickshaw was used in the attack.,1,0
201601140047,2016,1,14,0,195,Sudan,11,Sub-Saharan Africa,Donki Kheir,11.451127,25.154544,"01/14/2016: Two assailants attempted to sexually assault a woman near Donki Kheir, South Darfur state, Sudan. After she resisted the sexual assault, the assailants beat and stabbed her. No group claimed responsibility for the attack.",1,0,2,Armed Assault,14,Private Citizens & Property,Civilian,195,Sudan,2,9,Melee,A knife and sticks were used in the attack.,0,1
201601150001,2016,1,15,0,33,Burkina Faso,11,Sub-Saharan Africa,Ouagadougou,12.347598,-1.538065,"01/15/2016: Assailants armed with explosive devices and firearms attacked the Splendid Hotel in Ouagadougou, Centre region, Burkina Faso. At least 126 people were held hostage inside the hotel until security forces rescued them the following day. This was one of three coordinated assaults targeting public businesses in Ouagadougou overnight. At least 34 people, including four assailants, were killed and 33 others, including soldiers, were injured across all three incidents. Al-Qaida in the Islamic Maghreb (AQIM) claimed responsibility and stated that the attacks were carried out in retaliation for Western operations in Muslim countries.",1,0,5,Hostage Taking (Barricade Incident),1,Business,Hotel,33,Burkina Faso,6,6,Explosives,"Explosive devices, AK-47 assault rifles, and fire were used in the attack.",13,11
201601150002,2016,1,15,0,33,Burkina Faso,11,Sub-Saharan Africa,Ouagadougou,12.347598,-1.538065,"01/15/2016: Assailants armed with explosive devices and firearms attacked the Cappuccino Cafe in Ouagadougou, Centre region, Burkina Faso. This was one of three coordinated assaults targeting public businesses in Ouagadougou overnight. At least 34 people, including four assailants, were killed and 33 others, including soldiers, were injured across all three incidents. Al-Qaida in the Islamic Maghreb (AQIM) claimed responsibility and stated that the attacks were carried out in retaliation for Western operations in Muslim countries.",1,0,3,Bombing/Explosion,1,Business,Cafe,33,Burkina Faso,6,6,Explosives,"Grenades, other explosive devices, and AK-47 assault rifles were used in the attack.",10,11
201601150029,2016,1,15,0,153,Pakistan,6,South Asia,Peshawar,34.006004,71.53743,"01/15/2016: Assailants opened fire on the residence of Muhammad Humayoon Yousafzai in Posh Town neighborhood, Peshawar, Khyber Pakhtunkhwa province, Pakistan. Yousafzai, an Afghan Ministry of Foreign Affairs consulate official, was not harmed as there were no reported casualties in the assault. The Khorasan Chapter of the Islamic State claimed responsibility for the attack.",0,0,1,Assassination,7,Government (Diplomatic),Residence of Consulate Official: Muhammad Humayoon Yousafzai,4,Afghanistan,2,5,Firearms,AK-47 assault rifles were used in the attack.,0,0
201601150082,2016,1,15,0,153,Pakistan,6,South Asia,Hub,25.044537,66.874672,"01/00/2016: Sometime between January 1, 2016 and January 31, 2016, assailants threw grenades at electricity transmission lines in Hub, Balochistan, Pakistan. There were no reported casualties in the blast. Maheem Khan, a member of Lashkar-e-Balochistan, claimed responsibility for the incident.",1,0,3,Bombing/Explosion,21,Utilities,Transmission lines,153,Pakistan,1,6,Explosives,Thrown grenades were used in the attack.,0,0
201601180033,2016,1,18,0,92,India,6,South Asia,Ludhiana,30.898024,75.860077,"01/18/2016: Two assailants opened fire on a Rashtriya Swayamsevak Sangh (RSS) Shakha in Shaheedi Park, Ludhiana city, Punjab state, India. There were no reported casualties in the attack. The Khalistan Liberation Force claimed responsibility for the incident.",0,0,2,Armed Assault,17,Terrorists/Non-State Militia,Building,92,India,2,5,Firearms,A 0.32 bore pistol was used in the attack.,0,0
201601230045,2016,1,23,0,123,Mali,11,Sub-Saharan Africa,Gao,16.263981,-0.027987,"01/23/2016: Two Assailants attempted to abduct Housseyni Salah Cisse, the general attorney, in Gao city, Gao region, Mali. One assailant was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Tuaregs.",0,0,6,Hostage Taking (Kidnapping),2,Government (General),Attorney General: Housseyni Salah Cisse,123,Mali,2,5,Firearms,Assault rifles were used in the attack.,1,0
201601300061,2016,1,30,0,104,Kenya,11,Sub-Saharan Africa,Unknown,-1.565047,41.366985,"01/30/2016: Security forces identified assailants driving in a stolen police vehicle in Boni Forest along the Somali border in Kenya. Security forces opened fire on the vehicle, killing four assailants and injuring two others. Following the incident, security forces discovered the vehicle was booby-trapped and it was defused. No group claimed responsibility; however, sources attributed the attack to Al-Shabaab.",0,0,3,Bombing/Explosion,20,Unknown,Unknown,104,Kenya,6,6,Explosives,An explosives-laden police vehicle was used in the attack.,4,2
